WarNum,WarName,V5RegionNum,WarType,CcodeA,SideA,SideB,Intnl,StartMo1,StartDy1,StartYr1,EndMo1,EndDy1,EndYr1,StartMo2,StartDy2,StartYr2,EndMo2,EndDy2,EndYr2,StartMo3,StartDy3,StartYr3,EndMo3,EndDy3,EndYr3,StartMo4,StartDy4,StartYr4,EndMo4,EndDy4,EndYr4,WDuratDays,WDuratMo,TotNatMonWar,TransFrom,Initiator,Outcome,TransTo,DeathsSideA,DeathsSideB,TotalBDeaths,Version,WarTypeC,V5RegionC,OutcomeC,WarTypeD,OutcomeD,TotalBDeathsU,Americas,Phase1_st,Phase2_st,Phase3_st,Phase4_st,Phase1_en,Phase2_en,Phase3_en,Phase4_en,InitiatorDeaths,RecipientDeaths,InitiatorDeaths2,RecipientDeaths2,AbsDiffDeaths,RelDiffDeaths,StartYR_Norm,InitiatorDeathsImp,RecipientDeathsImp,AbsDiffDeathsImp,RelDiffDeathsImp,OutcomeE,cluster
862.1,Sixth Iraqi Kurds War of 1991,5,5,645,Iraq,Kurds,0,3,4,1991,10,20,1991,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,227,7.57,7.57,-8,KDP,6,-8,-9,-9,4000,5.1,Civil War: Local Issues,Middle East and North Africa,Stalemate,Civil War: Local Issues,Other,4000,Not in Americas,1991-03-04,NA,NA,NA,1991-10-20,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,2750,737,2013,0.0028675213675213676,Other,4
863,First Sierra Leone War of 1991-1996,4,4,451,Sierra Leone,RUF,1,3,23,1991,4,23,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1831,61.03,120.33,-8,RUF,3,-8,-9,-9,7500,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,7500,Not in Americas,1991-03-23,NA,NA,NA,1996-04-23,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,5750,5000,750,0.0010683760683760685,Other,2
864,Croatian Independence War of 1991-1992,3,5,345,Yugoslavia,Croatia,0,5,2,1991,1,2,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,241,8.03,8.03,-8,Yugoslavia,2,-8,-9,-9,3000,5.1,Civil War: Local Issues,Europe,Side B wins,Civil War: Local Issues,Side B,3000,Not in Americas,1991-05-02,NA,NA,NA,1992-01-02,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,750,1000,-250,3.5612535612535614e-4,Other,4
865,Turkey-PKK War of 1991-1999,5,5,640,Turkey,Kurds,0,7,10,1991,11,27,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3018,100.6,100.6,-8,Turkey,1,-8,4819,23238,28057,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,28057,Not in Americas,1991-07-10,NA,NA,NA,1999-11-27,NA,NA,NA,4819,23238,4819,23238,-18419,0.026237891737891737,173,4819,23238,-18419,0.026237891737891737,Initiator Won,4
865.8,Second Somalia War of 1991-1997,4,4,520,Somalia,Pro-Aideed Alliance,1,9,3,1991,12,22,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2270,75.67,171.03,-8,Pro-Aideed Faction,6,-8,-9,-9,32070,5.1,Civil War: Central Control,Sub-Saharan Africa,Stalemate,Civil War: Central Control,Other,32070,Not in Americas,1991-09-03,NA,NA,NA,1997-12-22,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,15200,5500,9700,0.013817663817663818,Other,2
866,SPLM/A Division (Dinka-Nuer) War of 1991-1992,5,7,-8,SPLA-Garang,SPLA-Nasir and Anya Nya II,0,9,11,1991,3,8,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,178,5.93,5.93,-8,SPLA-Nasir,7,-8,-9,-9,1200,5.1,Intercommunal,Middle East and North Africa,Conflict continues below war level,Other,Other,1200,Not in Americas,1991-09-11,NA,NA,NA,1992-03-08,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,1000,1000,0,0,Other,4
868,Jukun - Tiv War of 1991-1992,4,7,-8,Jukun,Tiv,0,10,-9,1991,3,-9,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,151,5.03,5.03,-8,-9,6,-8,-9,-9,1000,5.1,Intercommunal,Sub-Saharan Africa,Stalemate,Other,Other,1000,Not in Americas,1991-10-09,NA,NA,NA,1992-03-09,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,3000,1000,2000,0.002849002849002849,Other,4
871,Georgia War of 1991-1993,3,4,372,Georgia,Reform Movement,0,12,26,1991,12,31,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,726,24.2,24.2,-8,Reform Movement,2,-8,-9,-9,5000,5.1,Civil War: Central Control,Europe,Side B wins,Civil War: Central Control,Side B,5000,Not in Americas,1991-12-26,NA,NA,NA,1993-12-31,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,35000,15000,20000,0.02849002849002849,Recipient Won,1
872,Nagorno-Karabakh War of 1991-1993,3,5,373,Azerbaijan,Nagorno-Karabakh,1,12,26,1991,2,5,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,400,13.33,26.67,-8,Nagorno-Karabakh,4,216,4000,3000,7000,5.1,Civil War: Local Issues,Europe,War transformed into another War,Civil War: Local Issues,Other,7000,Not in Americas,1991-12-26,NA,NA,NA,1993-02-05,NA,NA,NA,3000,4000,3000,4000,-1000,0.0014245014245014246,173,3000,4000,-1000,0.0014245014245014246,Other,2
873,Dniestrian Independence War of 1991-1992,3,5,359,Moldova,Dniestria,1,12,26,1991,7,2,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,187,6.23,12.47,-8,Moldova,3,-8,-9,-9,1000,5.1,Civil War: Local Issues,Europe,Compromise,Civil War: Local Issues,Other,1000,Not in Americas,1991-12-26,NA,NA,NA,1992-07-02,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,173,2500,700,1800,0.002564102564102564,Other,2
874,Kashmir Insurgency of 1992-2005,6,5,750,India,Kashmiri Guerillas,0,1,1,1992,12,31,2005,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5041,168.03,168.03,-8,IKLF,7,-8,5000,18476,23476,5.1,Civil War: Local Issues,Asia and Oceania,Conflict continues below war level,Civil War: Local Issues,Other,23476,Not in Americas,1992-01-01,NA,NA,NA,2005-12-31,NA,NA,NA,18476,5000,18476,5000,13476,0.019196581196581197,174,18476,5000,13476,0.019196581196581197,Other,4
874.5,First Somaliland War of 1992,4,7,-8,Tur Loyalists,Other Clan Militias,0,1,-9,1992,8,-9,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,211,7.03,7.03,-8,Tur Loyalists,3,-8,-9,-9,1300,5.1,Intercommunal,Sub-Saharan Africa,Compromise,Other,Other,1300,Not in Americas,1992-01-09,NA,NA,NA,1992-08-09,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,174,19200,10000,9200,0.013105413105413105,Other,4
875,Algeria's Islamic Front War of 1992-2002,5,4,615,Algeria,Islamic Front,0,2,8,1992,-9,-9,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3728,124.27,124.27,-8,Islamic Front,7,-8,5000,15200,25200,5.1,Civil War: Central Control,Middle East and North Africa,Conflict continues below war level,Civil War: Central Control,Other,25200,Not in Americas,1992-02-08,NA,NA,NA,2002-09-09,NA,NA,NA,15200,5000,15200,5000,10200,0.01452991452991453,174,15200,5000,10200,0.01452991452991453,Other,1
876,Tajikistan War of 1992-1997,6,4,702,Tajikistan,United Tajik Opposition,1,5,6,1992,6,27,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1852,61.73,113.17,-8,Hezb-e Nahzat-e Islami,3,-8,-9,-9,10000,5.1,Civil War: Central Control,Asia and Oceania,Compromise,Civil War: Central Control,Other,10000,Not in Americas,1992-05-06,NA,NA,NA,1997-06-27,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,174,4000,3200,800,0.0011396011396011395,Other,2
877,Bosnian-Serb Rebellion of 1992-1995,3,5,346,Bosnia,Bosnian Serbs,1,6,6,1992,12,31,1994,3,20,1995,12,14,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1191,39.7,75.67,215,Bosnian Serbs,1,-8,34216,14737,48953,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,48953,Not in Americas,1992-06-06,1995-03-20,NA,NA,1994-12-31,1995-12-14,NA,NA,14737,34216,14737,34216,-19479,0.02774786324786325,174,14737,34216,-19479,0.02774786324786325,Other,2
877.5,Afghanistan Post-Communist War of 1992-2001,6,4,700,Afghanistan,Mujahideen,0,6,28,1992,10,6,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3339,111.3,111.3,-8,Islamic Party,4,225,-9,-9,40000,5.1,Civil War: Central Control,Asia and Oceania,War transformed into another War,Civil War: Central Control,Other,40000,Not in Americas,1992-06-28,NA,NA,NA,2001-10-06,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,174,4500,900,3600,0.005128205128205128,Other,1
878,Abkhazia Revolt of 1992-1994,3,5,372,Georgia,Abkhazia,1,8,18,1992,7,27,1993,9,27,1993,4,14,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,538,17.93,33.97,-8,Georgia,2,-8,5000,3000,8046,5.1,Civil War: Local Issues,Europe,Side B wins,Civil War: Local Issues,Side B,8046,Not in Americas,1992-08-18,1993-09-27,NA,NA,1993-07-27,1994-04-14,NA,NA,5000,3000,5000,3000,2000,0.002849002849002849,174,5000,3000,2000,0.002849002849002849,Other,2
879,Second Liberian War of 1992-1996,4,4,450,Liberia,NPFL,1,10,15,1992,8,19,1995,4,5,1996,8,20,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1161,38.7,190.5,-8,NPFL & ULIMO,3,-8,-9,-9,12750,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,12750,Not in Americas,1992-10-15,1996-04-05,NA,NA,1995-08-19,1996-08-20,NA,NA,-9,-9,NaN,NaN,NaN,NaN,174,5000,400,4600,0.0065527065527065526,Other,2
880,Angolan War of the Cities of 1992-1994,4,4,540,Angola,UNITA,0,10,28,1992,11,15,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,738,24.6,24.6,-8,UNITA,3,-8,-9,-9,50000,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,50000,Not in Americas,1992-10-28,NA,NA,NA,1994-11-15,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,174,14737,5000,9737,0.01387037037037037,Other,1
881,Third Khmer Rouge War of 1993-1998,6,4,811,Cambodia,Khmer Rouge,0,1,1,1993,3,26,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1886,62.87,62.87,-8,Cambodia,1,-8,-9,-9,10000,5.1,Civil War: Central Control,Asia and Oceania,Side A wins,Civil War: Central Control,Side A,10000,Not in Americas,1993-01-01,NA,NA,NA,1998-03-26,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,175,45000,7000,38000,0.05413105413105413,Initiator Won,1
882,Masisi War of 1993,4,7,-8,Banyarwanda Militia,Bangilima Militia,0,3,20,1993,7,-9,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,116,3.87,3.87,-8,Bangilima Militia,6,-8,1750,1750,3500,5.1,Intercommunal,Sub-Saharan Africa,Stalemate,Other,Other,3500,Not in Americas,1993-03-20,NA,NA,NA,1993-07-09,NA,NA,NA,1750,1750,1750,1750,0,0,175,1750,1750,0,0,Other,4
883,Second Burundi War of 1993-1998,4,4,516,Burundi,Tutsi,0,10,21,1993,7,20,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1710,57,57,-8,Tutsi,7,-8,-9,-9,5000,5.1,Civil War: Central Control,Sub-Saharan Africa,Conflict continues below war level,Civil War: Central Control,Other,5000,Not in Americas,1993-10-21,NA,NA,NA,1998-07-20,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,175,15000,5500,9500,0.013532763532763533,Other,1
885,South Yemeni Secessionist Revolt of 1994,5,5,679,Yemen,South Yemen,0,2,21,1994,7,7,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,137,4.57,4.57,-8,Yemen,1,-8,1226,1774,3000,5.1,Civil War: Local Issues,Middle East and North Africa,Side A wins,Civil War: Local Issues,Side A,3000,Not in Americas,1994-02-21,NA,NA,NA,1994-07-07,NA,NA,NA,1226,1774,1226,1774,-548,7.806267806267806e-4,176,1226,1774,-548,7.806267806267806e-4,Initiator Won,4
886,Second Rwanda War of 1994,4,4,517,Rwanda,RPF,0,4,6,1994,7,18,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,103,3.43,3.43,-8,Rwanda,2,-8,-9,-9,1000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side B wins,Civil War: Central Control,Side B,1000,Not in Americas,1994-04-06,NA,NA,NA,1994-07-18,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,176,500,1000,-500,7.122507122507123e-4,Other,1
887,First Iraqi Kurds Internecine War of 1994-1995,5,7,-8,PUK,KDP and IMK,0,5,1,1994,4,-9,1995,7,-9,1995,8,11,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,372,12.4,12.4,-8,IMK,6,-8,-9,-9,1500,5.1,Intercommunal,Middle East and North Africa,Stalemate,Other,Other,1500,Not in Americas,1994-05-01,1995-07-09,NA,NA,1995-04-09,1995-08-11,NA,NA,-9,-9,NaN,NaN,NaN,NaN,176,70020,90015,-19995,0.02848290598290598,Other,4
887.5,Second Somaliland War of 1994 to 1995,4,7,-8,Somaliland,Garhaji Militias,0,10,16,1994,4,-9,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,180,6,6,-8,Somaliland,6,-8,-9,-9,3000,5.1,Intercommunal,Sub-Saharan Africa,Stalemate,Other,Other,3000,Not in Americas,1994-10-16,NA,NA,NA,1995-04-09,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,176,6000,500,5500,0.007834757834757835,Other,4
888,First Chechnya War of 1994-1996,3,5,365,Russia,Chechnya,0,12,11,1994,8,31,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,621,20.7,20.7,-8,Chechnya,2,-8,4000,6000,10000,5.1,Civil War: Local Issues,Europe,Side B wins,Civil War: Local Issues,Side B,10000,Not in Americas,1994-12-11,NA,NA,NA,1996-08-31,NA,NA,NA,6000,4000,6000,4000,2000,0.002849002849002849,176,6000,4000,2000,0.002849002849002849,Recipient Won,4
891,Croatia-Krajina War of 1995,3,5,344,Croatia,Krajinia Serbs,0,5,-9,1995,11,-9,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,181,6.03,6.03,-8,Krajinia Serba,1,-8,-9,-9,1000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,1000,Not in Americas,1995-05-09,NA,NA,NA,1995-11-09,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,177,6500,600,5900,0.008404558404558405,Other,4
893,Seventh Iraqi Kurds War of 1996,5,5,645,Iraq,PUK and INC,0,8,31,1996,10,23,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,54,1.8,1.8,-8,Iraq and KDP,6,-8,-9,-9,1000,5.1,Civil War: Local Issues,Middle East and North Africa,Stalemate,Civil War: Local Issues,Other,1000,Not in Americas,1996-08-31,NA,NA,NA,1996-10-23,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,178,1028,1000,28,3.988603988603989e-5,Other,4
895,Zaire - AFDL War of 1996-1997,4,4,490,Zaire,AFDL Coalition,1,10,8,1996,5,15,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,218,7.27,23.57,-8,ADFL,2,-8,-9,-9,4000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side B wins,Civil War: Central Control,Side B,4000,Not in Americas,1996-10-08,NA,NA,NA,1997-05-15,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,178,30000,7150,22850,0.03254985754985755,Other,2
896,Third Rwanda War of 1997-1998,4,4,517,Rwanda,ALiR,0,3,17,1997,10,30,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,584,19.47,19.47,-8,ALiR,1,-8,300,3000,3300,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,3300,Not in Americas,1997-03-17,NA,NA,NA,1998-10-30,NA,NA,NA,3000,300,3000,300,2700,0.0038461538461538464,179,3000,300,2700,0.0038461538461538464,Other,1
897,First Congo-Brazzaville War of 1997,4,4,484,Republic of the Congo,Cobra Militia,1,6,5,1997,10,14,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,130,4.33,4.5,-8,Republic of the Congo,2,-8,-9,-9,1000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side B wins,Civil War: Central Control,Side B,1000,Not in Americas,1997-06-05,NA,NA,NA,1997-10-14,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,179,60000,90015,-30015,0.042756410256410256,Other,2
897.5,Second Iraqi Kurds Internecine War of 1997,5,7,-8,PUK,KDP,0,10,13,1997,11,25,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,43,1.43,1.43,-8,PUK,6,-8,-9,-9,1200,5.1,Intercommunal,Middle East and North Africa,Stalemate,Other,Other,1200,Not in Americas,1997-10-13,NA,NA,NA,1997-11-25,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,179,10000,2500,7500,0.010683760683760684,Other,4
898,Second Sierra Leone War of 1998-2000,4,4,451,Sierra Leone,Kabbah Faction,1,2,6,1998,7,7,1999,5,-9,2000,11,10,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,688,22.93,98.23,-8,Kabbah Faction,2,-8,-9,-9,2500,5.1,Civil War: Central Control,Sub-Saharan Africa,Side B wins,Civil War: Central Control,Side B,2500,Not in Americas,1998-02-06,2000-05-09,NA,NA,1999-07-07,2000-11-10,NA,NA,-9,-9,NaN,NaN,NaN,NaN,180,2000,250,1750,0.002492877492877493,Recipient Won,2
900,Kosovo Independence War of 1998-1999,3,5,345,Yugoslavia,Kosovo,0,2,28,1998,3,23,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,384,12.8,12.8,-8,Yugoslavia,4,221,400,800,1200,5.1,Civil War: Local Issues,Europe,War transformed into another War,Civil War: Local Issues,Other,1200,Not in Americas,1998-02-28,NA,NA,NA,1999-03-23,NA,NA,NA,400,800,400,800,-400,5.698005698005698e-4,180,400,800,-400,5.698005698005698e-4,Other,4
902,Guinea-Bissau Military War of 1998-1999,4,4,404,Guinea-Bissau,Mane Junta,1,6,7,1998,8,26,1998,10,17,1998,11,1,1998,2,3,1999,2,17,1999,5,8,1999,5,10,1999,113,3.77,13.3,-8,Mané Junta,2,-8,-9,-9,2000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side B wins,Civil War: Central Control,Side B,2000,Not in Americas,1998-06-07,1998-10-17,NA,NA,1998-08-26,1998-11-01,NA,NA,-9,-9,NaN,NaN,NaN,NaN,180,9449,7000,2449,0.0034886039886039884,Other,2
905,Africa's World War of 1998-2002,4,4,490,Democratic Republic of the Congo,RCD and MLC,1,8,2,1998,12,17,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1576,52.53,435.67,-8,RCD,3,-8,-9,-9,145000,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,50000,Not in Americas,1998-08-02,NA,NA,NA,2002-12-17,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,180,10000,2000,8000,0.011396011396011397,Other,2
906,Chad-Togoimi Revolt of 1998-2000,4,4,483,Chad,MDD & MDJT,0,10,16,1998,12,29,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,794,26.47,26.47,-8,MDJT,7,-8,-9,-9,1800,5.1,Civil War: Central Control,Sub-Saharan Africa,Conflict continues below war level,Civil War: Central Control,Other,1800,Not in Americas,1998-10-16,NA,NA,NA,2000-12-29,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,180,500,1000,-500,7.122507122507123e-4,Other,1
907,Third Angolan War of 1998-2002,4,4,540,Angola,UNITA,1,12,4,1998,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1159,38.63,70.9,-8,Angola,1,-8,-9,-9,9600,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,9600,Not in Americas,1998-12-04,NA,NA,NA,2002-02-22,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,180,900,2000,-1100,0.0015669515669515669,Initiator Won,2
908,Second Congo-Brazzaville War of 1998-1999,4,4,484,Republic of the Congo,Ninjas and Cocoye militias,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,22.13,-8,Ninjas and Cocoye militias,1,-8,-9,-9,2500,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,2500,Not in Americas,1998-12-15,NA,NA,NA,1999-11-16,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,180,250,1000,-750,0.0010683760683760685,Other,2
910,Maluku War of 1999-2002,6,7,-8,Laskar Jihad,Christian militia,0,1,19,1999,2,12,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1104,36.8,36.8,-8,Christian militia,3,-8,3000,2000,5000,5.1,Intercommunal,Asia and Oceania,Compromise,Other,Other,5000,Not in Americas,1999-01-19,NA,NA,NA,2002-02-12,NA,NA,NA,2000,3000,2000,3000,-1000,0.0014245014245014246,181,2000,3000,-1000,0.0014245014245014246,Other,4
912,Second Aceh War of 1999-2004,6,5,850,Indonesia,GAM,0,5,31,1999,12,9,2002,5,19,2003,12,26,2004,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1848,61.6,61.6,-8,GAM,3,-8,-9,-9,5500,5.1,Civil War: Local Issues,Asia and Oceania,Compromise,Civil War: Local Issues,Other,5500,Not in Americas,1999-05-31,2003-05-19,NA,NA,2002-12-09,2004-12-26,NA,NA,-9,-9,NaN,NaN,NaN,NaN,181,70020,90015,-19995,0.02848290598290598,Other,4
913,Oromo Liberation War of 1999,4,5,530,Ethiopia,OLF,0,5,30,1999,8,18,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,79,2.63,2.63,-8,OLF,7,-8,200,800,1000,5.1,Civil War: Local Issues,Sub-Saharan Africa,Conflict continues below war level,Civil War: Local Issues,Other,1000,Not in Americas,1999-05-30,NA,NA,NA,1999-08-18,NA,NA,NA,800,200,800,200,600,8.547008547008547e-4,181,800,200,600,8.547008547008547e-4,Other,4
915,Second Chechen War of 1999-2003,3,5,365,Russia,Chechen Rebels,0,8,7,1999,10,3,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1497,49.9,49.9,-8,Cechnya,1,-8,5000,3000,8000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,8000,Not in Americas,1999-08-07,NA,NA,NA,2003-10-03,NA,NA,NA,3000,5000,3000,5000,-2000,0.002849002849002849,181,3000,5000,-2000,0.002849002849002849,Other,4
916,Second Philippine-Moro War of 2000-2001,6,5,840,Philippines,MILF & ASG,0,2,16,2000,6,22,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,487,16.23,16.23,-8,Phillippines,3,-8,500,1500,2000,5.1,Civil War: Local Issues,Asia and Oceania,Compromise,Civil War: Local Issues,Other,2000,Not in Americas,2000-02-16,NA,NA,NA,2001-06-22,NA,NA,NA,1500,500,1500,500,1000,0.0014245014245014246,182,1500,500,1000,0.0014245014245014246,Other,4
917,Guinean War of 2000-2001,4,4,438,Guinea,RDFG,0,9,2,2000,5,8,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,247,8.23,8.23,-8,RDFG,6,-8,-9,-9,1000,5.1,Civil War: Central Control,Sub-Saharan Africa,Stalemate,Civil War: Central Control,Other,1000,Not in Americas,2000-09-02,NA,NA,NA,2001-05-08,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,182,56000,44398,11602,0.016527065527065527,Other,1
918,Third Burundi War of 2001-2003,4,4,516,Burundi,FNL and FDD,1,2,8,2001,10,8,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,961,32.03,64.07,-8,FNL,3,-8,150,3000,3150,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,3150,Not in Americas,2001-02-08,NA,NA,NA,2003-10-08,NA,NA,NA,3000,150,3000,150,2850,0.00405982905982906,183,3000,150,2850,0.00405982905982906,Other,2
920,Fourth Rwanda War of 2001,4,4,517,Rwanda,ALiR,0,5,21,2001,9,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,104,3.47,3.47,-8,ALIR,1,-8,-9,-9,1000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,1000,Not in Americas,2001-05-21,NA,NA,NA,2001-09-04,NA,NA,NA,-9,-9,NaN,NaN,NaN,NaN,183,3000,63,2937,0.004183760683760683,Other,1
